firstCoder,secondCoder,doi,authors,pubYear,excluded,exclusionReason,articleType,citesReplication,citationClassificationOriginal,citationClassificationAgreed,counterArguments,evidenceCounter,evidenceVerbatim,methodsCounter,methodsVerbatim,expertiseCounter,expertiseVerbatim,UT,case,timePeriod
DS,TH,10.1016/j.jebo.2017.02.014,"Kuhn, Michael A.; Kuhn, Peter; Villeval, Marie Claire",2017,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000401595400005,baumeister,post
DS,TH,10.1007/s10964-017-0690-8,"Silva, Karol; Patrianakos, Jamie; Chein, Jason; Steinberg, Laurence",2017,FALSE,NA,Empirical data - laboratory study,TRUE,favourable,favourable,FALSE,NA,NA,NA,NA,NA,NA,WOS:000407995500002,baumeister,post
DS,TH,NA,"Xiao, Qian",2017,FALSE,NA,Empirical data - field study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000404468200007,baumeister,post
DS,TH,10.1016/j.evolhumbehav.2017.02.001,"Chiou, Wen-Bin; Wu, Wen-Hsiung; Cheng, Wen",2017,FALSE,NA,Empirical data - laboratory study,TRUE,equivocal,unfavourable,FALSE,NA,NA,NA,NA,NA,NA,WOS:000408291600006,baumeister,post
DS,TH,10.1287/mnsc.2015.2322,"Mochon, Daniel; Schwartz, Janet; Maroba, Josiase; Patel, Deepak; Ariely, Dan",2017,FALSE,NA,Empirical data - survey,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000394360200004,baumeister,post
DS,TH,10.1111/joop.12191,"Kuhnel, Jana; Sonnentag, Sabine; Bledow, Ronald; Melchers, Klaus G.",2018,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000424093800005,baumeister,post
DS,TH,10.1098/rsos.160605,"Capraro, Valerio; Corgnet, Brice; Espin, Antonio M.; Hernan-Gonzalez, Roberto",2017,FALSE,NA,Empirical data - laboratory study,FALSE,equivocal,equivocal,NA,NA,NA,NA,NA,NA,NA,WOS:000394469300013,baumeister,post
DS,TH,10.1037/fam0000239,"Moed, Anat; Dix, Theodore; Anderson, Edward R.; Greene, Shannon M.",2017,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,equivocal,NA,NA,NA,NA,NA,NA,NA,WOS:000396001600010,baumeister,post
DS,TH,10.1002/ijop.12235,"Zhu, Ze; Li, Jian; Zhang, Bo; Li, Ye; Zhang, Houcan",2017,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,equivocal,NA,NA,NA,NA,NA,NA,NA,WOS:000414617100003,baumeister,post
DS,TH,10.1016/j.jneb.2016.09.006,"Guthrie, Joanne F.",2017,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000410804400013,baumeister,post
DS,TH,10.1007/s10869-016-9478-1,"Ganster, Daniel C.; Rosen, Christopher C.; Fisher, Gwenith G.",2018,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000419939900002,baumeister,post
DS,TH,10.1016/j.actpsy.2017.02.005,"Krpan, Dario; Schnall, Simone",2017,FALSE,NA,Empirical data - laboratory study,TRUE,favourable,favourable,TRUE,FALSE,NA,TRUE,"We believe, however, that these criticisms do not change the validity of the present findings. Indeed, the failed replications primarily focused on investigating the impact of ego-depletion manipulations on computerized tasks such as the operation span task (OSPAN; Lurquin et al., 2016; Turner & Engle, 1989) that measures working memory, and the modified multi-source interference task (MSIT; Bush, Shin, Holmes, Rosen, & Vogt, 2003; Hagger et al., 2016) that measures response inhibition. However, in the present research, the ego-depletion manipulation was used to switch the relative dominance of the impulsive versus reflective system in the context of food consumption (see Hofmann, Friese, & Strack, 2009).",NA,NA,WOS:000399855100001,baumeister,post
DS,TH,10.1080/10447318.2016.1275434,"Chen, Hong; Phang, Chee Wei; Zhang, Chenghong",2017,FALSE,NA,Empirical data - field study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000400857000008,baumeister,post
DS,TH,10.1037/apl0000170,"Walker, David D.; van Jaarsveld, Danielle D.; Skarlicki, Daniel P.",2017,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000395790200004,baumeister,post
DS,TH,10.1017/S0047279416000672,"Curchin, Katherine",2017,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000398506100002,baumeister,post
DS,TH,10.1111/apps.12109,"Lee, Jong Seok; Keil, Mark; Wong, Kin Fai Ellick",2018,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000418653200006,baumeister,post
DS,TH,10.1016/j.cogdev.2017.09.005,"Peverill, Sarah; Garon, Nancy; Brown, Audrey; Moore, Chris",2017,FALSE,NA,Empirical data - laboratory study,TRUE,equivocal,equivocal,TRUE,TRUE,"Although most researchers agree that it is still too soon to completely abandon willpower depletion as a possible model of self-control, they have highlighted that more research is needed to examine possible mechanisms for the willpower depletion effect, as well as moderating variables that may explain discrepancies between studies (Carter et al., 2015, Hagger and Chatzisarantis, 2016).",TRUE,"Although most researchers agree that it is still too soon to completely abandon willpower depletion as a possible model of self-control, they have highlighted that more research is needed to examine possible mechanisms for the willpower depletion effect, as well as moderating variables that may explain discrepancies between studies (Carter et al., 2015, Hagger and Chatzisarantis, 2016).",NA,NA,WOS:000415780900011,baumeister,post
DS,TH,10.3390/su9122270,"Min, Jinyoung",2017,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000419231500116,baumeister,post
DS,TH,10.1007/s00426-016-0753-6,"Halali, Eliran; Meiran, Nachshon; Shalev, Idit",2017,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000395178100001,baumeister,post
DS,TH,10.1016/j.brat.2017.07.003,"Gullo, Matthew J.; Loxton, Natalie J.; Price, Therese; Voisey, Joanne; Young, Ross McD.; Connor, Jason P.",2017,FALSE,NA,Empirical data - laboratory study,TRUE,unfavourable,unfavourable,FALSE,NA,NA,NA,NA,NA,NA,WOS:000412258200006,baumeister,post
DS,TH,10.1073/pnas.1610902114,"Wang, Jianxin; Rao, Yulei; Houser, Daniel E.",2017,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000393422200038,baumeister,post
DS,TH,10.1016/j.cognition.2017.03.022,"Powell, Lindsey J.; Carey, Susan",2017,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000402212900013,baumeister,post
DS,TH,10.1111/bioe.12356,"Racine, Eric; Rousseau-Lesage, Simon",2017,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000403340900004,baumeister,post
DS,TH,10.1017/S1355617717000054,"Franchow, E. I.; Suchy, Yana",2017,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000399394000006,baumeister,post
DS,TH,10.1037/cbs0000086,"Brevers, Damien; Foucart, Jennifer; Verbanck, Paul; Turel, Ofir",2017,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000416218200004,baumeister,post
DS,TH,10.1016/j.copsyc.2017.02.028,"Englert, Chris",2017,FALSE,NA,No empirical data,TRUE,favourable,favourable,FALSE,NA,NA,NA,NA,NA,NA,WOS:000410679900002,baumeister,post
DS,TH,10.1016/j.dss.2017.09.007,"Engin, Aysegul; Vetschera, Rudolf",2017,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000415772500009,baumeister,post
DS,TH,10.1111/sjop.12371,"Dang, Junhua; Bjorklund, Fredrik; Backstrom, Martin",2017,FALSE,NA,No empirical data,TRUE,favourable,favourable,TRUE,NA,NA,TRUE,"Similarly, a recent project including 23 laboratories (N = 2141)failed to replicate the ego depletion effect (Hagger, Chatzisarantis,Alberts et al., 2016). Although it provides seemingly robustevidence casting doubt on the existence of ego depletion, theeffectiveness of the depleting task (i.e., e-crossing task) used inthe replicating project might be questioned (Dang, 2016). A re-analysis of the data revealed two important results. First, the e-crossing task used in the replicating project was generally ratednot “depleting” by participants. Second, for those who consideredthe e-crossing task as depleting, there was an ego depletion effect.",NA,NA,WOS:000405733300003,baumeister,post
DS,TH,10.1080/1047840X.2017.1337398,"Maranges, Heather M.; Baumeister, Roy F.",2017,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000407962700004,baumeister,post
DS,TH,10.3389/fpsyg.2017.01106,"Sun, Chien-Ru",2017,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000404441600001,baumeister,post
DS,TH,10.1007/s10071-016-1055-5,"Cohen, Paul M.; Santos, Laurie R.",2017,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000394313400019,baumeister,post
DS,TH,10.1016/j.obhdp.2017.02.002,"Fehr, Ryan; Yam, Kai Chi; He, Wei; Chiang, Jack Ting-Ju; Wei, Wu",2017,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000419410200008,baumeister,post
DS,TH,10.1108/JMP-03-2016-0078,"Song, Jun; Wu, Jianlin; Gu, Jibao",2017,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000398123400004,baumeister,post
DS,TH,10.1371/journal.pone.0174331,"Emmerling, Franziska; Martijn, Carolien; Alberts, Hugo J. E. M.; Thomson, Alix C.; David, Bastian; Kessler, Daniel; Schuhmann, Teresa; Sack, Alexander T.",2017,FALSE,NA,Empirical data - laboratory study,TRUE,unfavourable,unfavourable,FALSE,NA,NA,NA,NA,NA,NA,WOS:000399175000013,baumeister,post
DS,TH,10.1007/s10869-017-9493-x,"Lin, Szu-Han (Joanna); Johnson, Russell E.",2018,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000426787500006,baumeister,post
DS,RT,10.1080/02699931.2015.1126555,"Chesney, Samantha A.; Gordon, Nakia S.",2017,FALSE,NA,Empirical data - survey,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000393765900016,baumeister,post
DS,RT,10.1016/j.jebo.2017.10.019,"Lien, Jaimie W.; Zheng, Jie",2018,FALSE,NA,Empirical data - field study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000423649900023,baumeister,post
DS,RT,10.1080/00313831.2015.1066439,"Svartdal, Frode",2017,FALSE,NA,Empirical data - survey,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000393802200002,baumeister,post
DS,RT,10.1027/1864-9335/a000304,"Keller, Lucas; Gollwitzer, Peter M.",2017,FALSE,NA,Empirical data - laboratory study,FALSE,unclassifiable,unclassifiable,NA,NA,NA,NA,NA,NA,NA,WOS:000405419000002,baumeister,post
DS,RT,10.1002/smi.2695,"Andela, Marie; Truchot, Didier",2017,FALSE,NA,Empirical data - survey,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000407283500001,baumeister,post
DS,RT,10.3389/fpsyg.2017.01788,"Ein-Gar, Danit; Steinhart, Yael",2017,FALSE,NA,Empirical data - multiple study types are reported,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000412710500005,baumeister,post
DS,RT,10.1016/j.envres.2017.08.016,"Panno, Angelo; Carrus, Giuseppe; Lafortezza, Raffaele; Mariani, Luigi; Sanesi, Giovanni",2017,FALSE,NA,Empirical data - survey,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000413280500028,baumeister,post
DS,RT,10.5465/amj.2013.0404,"Hewlin, Patricia Faison; Dumas, Tracy L.; Burnett, Meredith Flowers",2017,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000395183200009,baumeister,post
DS,RT,10.3389/fpsyg.2017.00850,"Bentley, Jeffrey R.; Treadway, Darren C.; Williams, Lisa V.; Gazdag, Brooke Ann; Yang, Jun",2017,FALSE,NA,Empirical data - field study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000402321300001,baumeister,post
DS,RT,10.1016/j.psychres.2016.12.033,"Bonfils, Kelsey A.; Lysaker, Paul H.; Minor, Kyle S.; Salyers, Michelle P.",2017,FALSE,NA,Data synthesis - meta-analysis,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000397377600045,baumeister,post
DS,RT,10.1086/694589,"Graiver, Inbar",2018,FALSE,NA,No empirical data,FALSE,unclassifiable,unclassifiable,NA,NA,NA,NA,NA,NA,NA,WOS:000419489700003,baumeister,post
DS,RT,10.1016/j.concog.2017.09.007,"Wang, Yan; Wang, Guosen; Chen, Qiuju; Li, Lin",2017,FALSE,NA,Empirical data - multiple study types are reported,TRUE,favourable,favourable,TRUE,NA,NA,TRUE,"However, Hagger et al.’s depletion manipulation skips the initial key step of forming a habit and there is no impulse to override when complex rules are introduced (Baumeister & Vohs, 2016a; but see Hagger & Chatzisarantis, 2016, for a commentary). Thus, it is possible their procedure is not sufficiently depleting. To test the robustness of the ego depletion effect, researchers need to employ effective depleting tasks (Baumeister and Vohs, 2016a, Dang et al., 2017). Taken together, more adequately powered, pre-registered future studies are needed to draw strong conclusions about the ego depletion effect in general and the depletion effect on unethical behavior in particular.",NA,NA,WOS:000414884500018,baumeister,post
DS,RT,10.1177/0306624X16678938,"Piquero, Alex R.; Farrington, David P.; Jennings, Wesley G.",2018,FALSE,NA,Empirical data - field study,FALSE,unclassifiable,unclassifiable,NA,NA,NA,NA,NA,NA,NA,WOS:000428045700001,baumeister,post
DS,RT,10.1016/j.jesp.2016.09.002,"Roberts, Michael E.; Clarkson, Joshua J.; Cummings, Elizabeth L. T.; Ragsdale, Chelsea M.",2017,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000392774500007,baumeister,post
DS,RT,10.1002/bdm.2022,"Banker, Sachin; Ainsworth, Sarah E.; Baumeister, Roy F.; Ariely, Dan; Vohs, Kathleen D.",2017,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000415721300003,baumeister,post
DS,RT,10.1111/joop.12177,"Russell, Emma; Woods, Stephen A.; Banks, Adrian P.",2017,FALSE,NA,Empirical data - field study,FALSE,favourable,unclassifiable,NA,NA,NA,NA,NA,NA,NA,WOS:000409274900006,baumeister,post
DS,RT,10.1016/j.jvb.2017.07.010,"Calderwood, Charles; Gabriel, Allison S.",2017,FALSE,NA,Empirical data - multiple study types are reported,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000416877700001,baumeister,post
DS,RT,10.1108/JMP-04-2017-0149,"Mueller, Teresa; Niessen, Cornelia",2018,FALSE,NA,Empirical data - field study,TRUE,favourable,favourable,TRUE,NA,NA,TRUE,"However, Hagger et al. (2010, 2016) showed also substantial heterogeneity in the effect sizes which points to the existence of moderators.",NA,NA,WOS:000426819300006,baumeister,post
DS,RT,10.1098/rstb.2018.0139,"Hayden, Benjamin Y.",2019,FALSE,NA,No empirical data,TRUE,unfavourable,unfavourable,FALSE,NA,NA,NA,NA,NA,NA,WOS:000459333400009,baumeister,post
DS,RT,10.1016/j.pursup.2018.02.004,"Rottenburger, Joerg R.; Carter, Craig R.; Kaufmann, Lutz",2019,FALSE,NA,Empirical data - survey,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000460712100004,baumeister,post
DS,RT,10.1037/amp0000316,"Bosworth, Hayden B.; Blalock, Dan V.; Hoyle, Rick H.; Czajkowski, Susan M.; Voils, Corrine I.",2018,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000449113200003,baumeister,post
DS,RT,10.1108/CDI-01-2018-0014,"Duan, Jinyun; Wong, Macy; Yue, Yumeng",2019,FALSE,NA,Empirical data - survey,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000457429500002,baumeister,post
DS,RT,10.3389/fpsyg.2018.01246,"Pattyn, Nathalie; Van Cutsem, Jeroen; Dessy, Emilie; Mairesse, Olivier",2018,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000444167900001,baumeister,post
DS,RT,10.1017/S0953820817000012,"Thomsen, Frej Klem",2018,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000434294500001,baumeister,post
DS,RT,10.3389/fpsyg.2019.00707,"Kuehl, Tim; Bertrams, Alex",2019,FALSE,NA,Empirical data - laboratory study,TRUE,favourable,favourable,TRUE,TRUE,"Given the many studies overall that found the ego depletion effect, it is most likely that ego depletion exists",TRUE,"ego depletion exists but its occurrence seems to depend on moderating conditions. Therefore, we think that the search of moderators concerning ego depletion (or ego depletion as a moderator, respectively) is justified.",NA,NA,WOS:000462834400001,baumeister,post
DS,RT,10.1007/s10943-018-0658-3,"Amedome, Sedem Nunyuia; Bedi, Innocent Kwame",2019,FALSE,NA,Empirical data - survey,FALSE,unclassifiable,unclassifiable,NA,NA,NA,NA,NA,NA,NA,WOS:000463912700025,baumeister,post
DS,RT,10.1007/s12115-018-0283-5,"Houdek, Petr; Koblovsky, Petr; St'astny, Daniel; Vranka, Marek",2018,FALSE,NA,No empirical data,TRUE,favourable,favourable,FALSE,NA,NA,NA,NA,NA,NA,WOS:000446518600007,baumeister,post
DS,RT,10.1037/apl0000371,"Liao, Zhenyu; Liu, Wu; Li, Xian; Song, Zhaoli",2019,FALSE,NA,Empirical data - survey,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000454514400003,baumeister,post
DS,RT,10.1108/IJCHM-02-2017-0063,"Liu, Juan; Cho, Seonghee",2018,FALSE,NA,Empirical data - survey,FALSE,equivocal,equivocal,NA,NA,NA,NA,NA,NA,NA,WOS:000431030300035,baumeister,post
DS,RT,10.1016/j.neuropsychologia.2018.05.011,"Dunn, Timothy L.; Gaspar, Connor; Risko, Evan F.",2019,FALSE,NA,Empirical data - laboratory study,FALSE,equivocal,equivocal,NA,NA,NA,NA,NA,NA,NA,WOS:000460855900008,baumeister,post
DS,RT,10.1123/jsep.2017-0242,"Semenchuk, Brittany N.; Strachan, Shaelyn M.; Fortier, Michelle",2018,FALSE,NA,Empirical data - survey,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000429371800004,baumeister,post
DS,RT,10.3389/fnbeh.2018.00268,"Weippert, Matthias; Rickler, Michel; Kluck, Steffen; Behrens, Kristin; Bastian, Manuela; Mau-Moeller, Anett; Bruhn, Sven; Lischke, Alexander",2018,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000451190300001,baumeister,post
DS,RT,10.1037/xhp0000527,"Pauszek, Joseph R.; Gibson, Bradley S.",2018,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000439924500005,baumeister,post
DS,RT,10.1177/0149206316672531,"Whiteside, David B.; Barclay, Laurie J.",2018,FALSE,NA,Empirical data - laboratory study,TRUE,favourable,favourable,TRUE,NA,NA,TRUE,"However, this replication attempt has been criticized on numerous methodological grounds, including its use of a modified version of the Es task that is completed on a computer rather than the typical paper and pencil version (cf. Baumeister & Vohs, 2016; Sripada, Kessler, & Jonides, 2016)...Furthermore, there has also been discussion on the difficulties of accomplishing a truly close replication (Brandt et al., 2014), particularly when the effects may be subject to contextual influences (e.g., Van Bavel, Mende-Siedlecki, Brady, & Reinero, 2016).",NA,NA,WOS:000446343100013,baumeister,post
DS,RT,10.1037/apl0000266,"Cheng, Bonnie Hayden; McCarthy, Julie M.",2018,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000431997600005,baumeister,post
DS,RT,10.1037/adb0000387,"Walters, Kyle J.; Simons, Jeffrey S.; Simons, Raluca M.",2018,FALSE,NA,Empirical data - survey,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000444619700001,baumeister,post
DS,RT,NA,"Ben-Eliyahu, Adar",2017,FALSE,NA,No empirical data,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000460797000012,baumeister,post
DS,RT,10.1108/IJPHM-08-2016-0044,"Kim, Kaeun; Milne, George R.; Bahl, Shalini",2018,FALSE,NA,Empirical data - survey,FALSE,unclassifiable,unclassifiable,NA,NA,NA,NA,NA,NA,NA,WOS:000430138200003,baumeister,post
DS,RT,10.1080/01443410.2018.1524851,"Stiller, Anne-Kathrin; Kattner, M. Florian; Gunzenhauser, Catherine; Schmitz, Bernhard",2019,FALSE,NA,Empirical data - laboratory study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000460526900007,baumeister,post
DS,RT,10.1080/01443410.2018.1543855,"Huang, Shenghua; Yin, Hongbiao; Lv, Lijie",2019,FALSE,NA,Empirical data - survey,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000463606400003,baumeister,post
DS,RT,10.1146/annurev-criminol-032317-091849,"Pridemore, William Alex; Makel, Matthew C.; Plucker, Jonathan A.",2018,FALSE,NA,Empirical data - survey,TRUE,equivocal,equivocal,FALSE,NA,NA,NA,NA,NA,NA,WOS:000438239100002,baumeister,post
DS,RT,10.1177/2055102917750331,"Castonguay, Alexandre; Miquelon, Paule; Boudreau, Francois",2018,FALSE,NA,No empirical data,TRUE,favourable,favourable,FALSE,NA,NA,NA,NA,NA,NA,WOS:000459257800001,baumeister,post
DS,RT,10.1017/S0033291718000867,"Smith, Kathryn E.; Mason, Tyler B.; Crosby, Ross D.; Cao, Li; Leonard, Rachel C.; Wetterneck, Chad T.; Smith, Brad E. R.; Farrell, Nicholas R.; Riemann, Bradley C.; Wonderlich, Stephen A.; Moessner, Markus",2019,FALSE,NA,Empirical data - survey,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000456278500016,baumeister,post
DS,RT,10.1016/j.jebo.2018.06.017,"Patterson, Richard W.",2018,FALSE,NA,Empirical data - survey,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000454975200017,baumeister,post
DS,RT,10.1016/j.psychsport.2018.02.014,"Egger, Fabienne; Conzelmann, Achim; Schmidt, Mirko",2018,FALSE,NA,Empirical data - field study,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000431161200021,baumeister,post
DS,RT,10.1177/1742395317733793,"Zarotti, Nicolo; Simpson, Jane; Fletcher, Ian",2019,FALSE,NA,Empirical data - survey,FALSE,favourable,favourable,NA,NA,NA,NA,NA,NA,NA,WOS:000458763400005,baumeister,post
